Date and Time, X-Value, Y-Value, Z-Value, Battery Level, Currently Charging?
2024/02/12 12:50:00:453,0.249,-0.1221,-9.9671,97,false
2024/02/12 12:50:00:614,0.2251,-0.1197,-9.9455,97,false
2024/02/12 12:50:00:774,0.2466,-0.0814,-10.0149,97,false
2024/02/12 12:50:02:318,0.2897,-0.1652,-10.0317,97,false
2024/02/12 12:50:02:372,0.2514,-0.1053,-10.0652,97,false
2024/02/12 12:50:02:535,0.2442,-0.1006,-10.0628,97,false
2024/02/12 12:50:02:695,0.261,-0.1125,-9.9575,97,false
2024/02/12 12:50:02:856,0.2155,-0.0599,-10.0197,97,false
2024/02/12 12:50:03:871,0.2322,-0.2107,-9.9814,97,false
2024/02/12 12:50:03:981,0.2227,-0.0622,-10.0389,97,false
2024/02/12 12:50:04:143,0.1484,-0.1173,-10.0341,97,false
2024/02/12 12:50:04:303,0.2394,-0.0958,-10.0269,97,false
2024/02/12 12:50:04:463,0.2035,-0.1197,-9.9958,97,false
2024/02/12 12:50:04:623,0.2466,-0.0575,-10.0006,97,false
2024/02/12 12:50:05:390,0.182,-0.1053,-10.0102,97,false
2024/02/12 12:50:05:411,0.2298,-0.17,-10.0652,97,false
2024/02/12 12:50:05:429,0.2562,-0.158,-9.9886,97,false
2024/02/12 12:50:05:581,0.2682,-0.1077,-10.0389,97,false
2024/02/12 12:50:05:742,0.1939,-0.1125,-9.9264,97,false
2024/02/12 12:50:05:900,0.2562,-0.1269,-10.0389,97,false
2024/02/12 12:50:06:938,0.2155,-0.0766,-10.003,97,false
2024/02/12 12:50:07:025,0.237,-0.158,-9.9838,97,false
2024/02/12 12:50:07:191,0.2562,-0.1197,-9.9766,97,false
2024/02/12 12:50:07:352,0.2203,-0.0982,-9.9575,97,false
2024/02/12 12:50:07:512,0.1844,-0.1437,-9.991,97,false
2024/02/12 12:50:07:669,0.2203,-0.1173,-10.0269,97,false
2024/02/12 12:50:08:468,0.2418,-0.1365,-9.979,97,false
2024/02/12 12:50:08:483,0.2179,-0.0575,-10.0293,97,false
2024/02/12 12:50:08:639,0.2658,-0.091,-9.9623,97,false
2024/02/12 12:50:08:801,0.2203,-0.1125,-10.0173,97,false
2024/02/12 12:50:08:960,0.182,-0.1006,-9.9862,97,false
2024/02/12 12:50:09:122,0.2418,-0.1149,-9.9766,97,false
2024/02/12 12:50:09:282,0.2155,-0.182,-9.9599,97,false
2024/02/12 12:50:09:454,0.2083,-0.079,-10.003,97,false
2024/02/12 12:50:09:601,0.2346,-0.1101,-10.003,97,false
2024/02/12 12:50:10:007,0.2179,-0.0886,-10.0269,97,false
2024/02/12 12:50:10:012,0.2227,-0.0862,-9.9766,97,false
2024/02/12 12:50:10:068,0.1987,-0.0646,-9.9838,97,false
2024/02/12 12:50:10:236,0.2538,-0.1221,-10.0078,97,false
2024/02/12 12:50:10:431,0.1796,-0.079,-10.0221,97,false
2024/02/12 12:50:10:555,0.1891,-0.091,-9.9599,97,false
2024/02/12 12:50:10:717,0.2777,-0.2059,-10.0245,97,false
2024/02/12 12:50:10:875,0.2131,-0.1006,-9.9671,97,false
2024/02/12 12:50:11:543,0.1915,-0.1006,-9.9766,97,false
2024/02/12 12:50:11:551,0.2131,-0.1053,-9.9647,97,false
2024/02/12 12:50:11:560,0.2538,-0.103,-9.9719,97,false
2024/02/12 12:50:11:681,0.2155,-0.1317,-10.0245,97,false
2024/02/12 12:50:11:841,0.2131,-0.1245,-9.9982,97,false
2024/02/12 12:50:12:001,0.1724,-0.1293,-9.9742,97,false
2024/02/12 12:50:12:163,0.2298,-0.1676,-9.9719,97,false
2024/02/12 12:50:12:322,0.2442,-0.0622,-9.9264,97,false
2024/02/12 12:50:12:477,0.2897,-0.158,-9.991,97,false
2024/02/12 12:50:12:643,0.1963,-0.103,-9.9958,97,false
2024/02/12 12:50:13:085,0.2538,-0.1341,-9.9216,97,false
2024/02/12 12:50:13:092,0.2418,-0.1269,-9.9886,97,false
2024/02/12 12:50:13:122,0.2298,-0.0407,-10.0365,97,false
2024/02/12 12:50:13:288,0.2107,-0.1317,-9.9455,97,false
2024/02/12 12:50:13:441,0.2346,-0.0982,-9.9288,97,false
2024/02/12 12:50:13:609,0.2586,-0.1772,-10.0293,97,false
2024/02/12 12:50:14:607,0.1676,-0.1293,-9.9934,97,false
2024/02/12 12:50:14:617,0.2418,-0.1269,-9.9886,97,false
2024/02/12 12:50:14:724,0.2274,-0.158,-9.9599,97,false
2024/02/12 12:50:14:889,0.1987,-0.1365,-9.9479,97,false
2024/02/12 12:50:15:048,0.2442,-0.1293,-10.0341,97,false
2024/02/12 12:50:16:152,0.2179,-0.1413,-9.9886,97,false
2024/02/12 12:50:16:161,0.2203,-0.1508,-10.0317,97,false
2024/02/12 12:50:16:173,0.2011,-0.0838,-9.9838,97,false
2024/02/12 12:50:16:338,0.2203,-0.1149,-9.9814,97,false
2024/02/12 12:50:16:494,0.2538,-0.0982,-9.9934,97,false
2024/02/12 12:50:16:657,0.2011,-0.1413,-9.9671,97,false
2024/02/12 12:50:17:679,0.2322,-0.1556,-9.9958,97,false
2024/02/12 12:50:17:696,0.2442,-0.067,-10.0341,97,false
2024/02/12 12:50:17:769,0.2203,-0.067,-10.0341,97,false
2024/02/12 12:50:17:937,0.1915,-0.1891,-10.0245,97,false
2024/02/12 12:50:18:096,0.1796,-0.1341,-9.9934,97,false
2024/02/12 12:50:19:221,0.2179,-0.0982,-9.9407,97,false
2024/02/12 12:50:19:234,0.2227,-0.1245,-10.0317,97,false
2024/02/12 12:50:19:237,0.2418,-0.0886,-9.9958,97,false
2024/02/12 12:50:19:384,0.2442,-0.0599,-10.0126,97,false
2024/02/12 12:50:19:544,0.1724,-0.079,-9.9359,97,false
2024/02/12 12:50:19:704,0.2682,-0.0766,-9.979,97,false
2024/02/12 12:50:20:753,0.2155,-0.1149,-10.0197,97,false
2024/02/12 12:50:20:763,0.237,-0.1221,-9.9982,97,false
2024/02/12 12:50:20:824,0.2203,-0.1724,-10.0102,97,false
2024/02/12 12:50:20:987,0.2442,-0.0766,-10.0173,97,false
2024/02/12 12:50:21:151,0.2586,-0.0622,-9.9647,97,false
2024/02/12 12:50:22:291,0.2514,-0.0934,-10.003,97,false
2024/02/12 12:50:22:308,0.2298,-0.1748,-10.0102,97,false
2024/02/12 12:50:22:312,0.249,-0.0886,-9.9958,97,false
2024/02/12 12:50:22:470,0.2298,-0.1341,-10.0628,97,false
2024/02/12 12:50:22:594,0.237,-0.091,-9.9862,97,false
2024/02/12 12:50:22:757,0.2442,-0.1221,-10.0485,97,false
2024/02/12 12:50:23:832,0.2586,-0.1963,-10.0317,97,false
2024/02/12 12:50:23:842,0.1652,-0.1101,-10.0413,97,false
2024/02/12 12:50:23:876,0.1963,-0.0622,-10.003,97,false
2024/02/12 12:50:24:041,0.2466,-0.1101,-9.9192,97,false
2024/02/12 12:50:24:203,0.2298,-0.0742,-9.9335,97,false
2024/02/12 12:50:24:362,0.3017,-0.0551,-9.9838,97,false
2024/02/12 12:50:24:516,0.2083,-0.1652,-9.9695,97,false
2024/02/12 12:50:24:683,0.2418,-0.0862,-10.0461,97,false
2024/02/12 12:50:25:367,0.237,-0.1724,-9.9599,97,false
2024/02/12 12:50:25:382,0.1652,-0.1101,-10.0413,97,false
2024/02/12 12:50:25:478,0.2179,-0.158,-10.0748,97,false
2024/02/12 12:50:25:643,0.2251,-0.1269,-9.9192,97,false
2024/02/12 12:50:25:804,0.2729,-0.1269,-9.9742,97,false
2024/02/12 12:50:26:898,0.2179,-0.1317,-10.0461,97,false
2024/02/12 12:50:26:909,0.2634,-0.1365,-10.0173,97,false
2024/02/12 12:50:26:930,0.2322,-0.1149,-10.0437,97,false
2024/02/12 12:50:27:091,0.2801,-0.1556,-10.0173,97,false
2024/02/12 12:50:27:253,0.1939,-0.1173,-10.0269,97,false
2024/02/12 12:50:27:411,0.2634,-0.1604,-10.0126,97,false
2024/02/12 12:50:27:575,0.2346,-0.1532,-10.0365,97,false
2024/02/12 12:50:27:733,0.2849,-0.1125,-9.979,97,false
2024/02/12 12:50:28:443,0.2298,-0.1484,-9.9575,97,false
2024/02/12 12:50:28:451,0.2011,-0.1556,-9.9934,97,false
2024/02/12 12:50:28:532,0.2035,-0.1556,-10.0078,97,false
2024/02/12 12:50:28:697,0.2346,-0.1077,-9.9671,97,false
2024/02/12 12:50:28:858,0.2274,-0.1317,-10.0197,97,false
2024/02/12 12:50:29:968,0.2346,-0.17,-10.0365,97,false
2024/02/12 12:50:29:991,0.2107,-0.079,-10.0102,97,false
2024/02/12 12:50:29:998,0.2298,-0.0934,-9.991,97,false
2024/02/12 12:50:30:133,0.2825,-0.1508,-9.9838,97,false
2024/02/12 12:50:30:295,0.3065,-0.1269,-9.9335,97,false
2024/02/12 12:50:30:509,0.2394,-0.1317,-10.003,97,false
2024/02/12 12:50:30:614,0.2131,-0.1245,-10.003,97,false
2024/02/12 12:50:30:771,0.261,-0.1556,-9.9862,97,false
2024/02/12 12:50:31:511,0.2634,-0.17,-10.0126,97,false
2024/02/12 12:50:31:582,0.2418,-0.1101,-9.9958,97,false
2024/02/12 12:50:31:748,0.2179,-0.1413,-9.9838,97,false
2024/02/12 12:50:31:908,0.249,-0.1724,-10.0126,97,false
2024/02/12 12:50:32:070,0.1963,-0.103,-10.0173,97,false
2024/02/12 12:50:33:061,0.2346,-0.2155,-10.0078,97,false
2024/02/12 12:50:33:065,0.2107,-0.1532,-9.9958,97,false
2024/02/12 12:50:33:194,0.2179,-0.1389,-9.9742,97,false
2024/02/12 12:50:33:355,0.2825,-0.2059,-10.0006,97,false
2024/02/12 12:50:33:554,0.2322,-0.0766,-9.9503,97,false
2024/02/12 12:50:33:673,0.2801,-0.1125,-9.9527,97,false
2024/02/12 12:50:34:602,0.2729,-0.1197,-9.991,97,false
2024/02/12 12:50:34:607,0.2011,-0.0886,-9.9958,97,false
2024/02/12 12:50:34:630,0.237,-0.1101,-10.0078,97,false
2024/02/12 12:50:34:792,0.2059,-0.1484,-9.9814,97,false
2024/02/12 12:50:34:955,0.2298,-0.1197,-9.979,97,false
2024/02/12 12:50:35:118,0.261,-0.0958,-10.0149,97,false
2024/02/12 12:50:36:128,0.2011,-0.0886,-9.9958,97,false
2024/02/12 12:50:36:230,0.2322,-0.17,-10.003,97,false
2024/02/12 12:50:36:394,0.2873,-0.1748,-9.9886,97,false
2024/02/12 12:50:36:547,0.2705,-0.1006,-9.9575,97,false
2024/02/12 12:50:36:714,0.2227,-0.1173,-9.9623,97,false
2024/02/12 12:50:37:647,0.1915,-0.1006,-9.9503,97,false
2024/02/12 12:50:37:658,0.1963,-0.0982,-10.0102,97,false
2024/02/12 12:50:37:677,0.1915,-0.1508,-9.979,97,false
2024/02/12 12:50:37:842,0.2729,-0.1484,-10.0437,97,false
2024/02/12 12:50:38:001,0.2131,-0.0766,-10.0245,97,false
2024/02/12 12:50:38:162,0.2394,-0.1413,-10.003,97,false
2024/02/12 12:50:39:199,0.1844,-0.1197,-10.0126,97,false
2024/02/12 12:50:39:285,0.2562,-0.1748,-10.0006,97,false
2024/02/12 12:50:39:452,0.2107,-0.1077,-10.0341,97,false
2024/02/12 12:50:39:611,0.1844,-0.1437,-10.0533,97,false
2024/02/12 12:50:39:771,0.2298,-0.1484,-10.0078,97,false
2024/02/12 12:50:40:719,0.2514,-0.1197,-9.9862,97,false
2024/02/12 12:50:40:737,0.2705,-0.1077,-10.0173,97,false
2024/02/12 12:50:40:884,0.2227,-0.0814,-10.0485,97,false
2024/02/12 12:50:41:049,0.2753,-0.1413,-9.7492,97,false
2024/02/12 12:50:41:210,0.2251,-0.0886,-10.0269,97,false
2024/02/12 12:50:41:439,0.2466,-0.1532,-9.8857,97,false
2024/02/12 12:50:41:449,0.2107,-0.1053,-9.9503,97,false
2024/02/12 12:50:41:523,0.2801,-0.1245,-9.9862,97,false
2024/02/12 12:50:41:688,0.2514,-0.1437,-9.9407,97,false
2024/02/12 12:50:42:256,0.2227,-0.1365,-9.9623,97,false
2024/02/12 12:50:42:270,0.2658,-0.1844,-9.9575,97,false
2024/02/12 12:50:42:331,0.2011,-0.0383,-9.9455,97,false
2024/02/12 12:50:42:533,0.2059,-0.1053,-9.9958,97,false
2024/02/12 12:50:42:657,0.2179,-0.1508,-10.0221,97,false
2024/02/12 12:50:42:815,0.2586,-0.1125,-10.0509,97,false
2024/02/12 12:50:44:323,0.2897,-0.1652,-10.0317,97,false
2024/02/12 12:50:44:428,0.2322,-0.1844,-9.9814,97,false
2024/02/12 12:50:44:586,0.2658,-0.103,-9.9742,97,false
2024/02/12 12:50:44:749,0.2227,-0.1532,-9.9958,97,false
2024/02/12 12:50:45:853,0.2418,-0.1484,-9.9766,97,false
2024/02/12 12:50:45:863,0.1939,-0.1317,-9.9407,97,false
2024/02/12 12:50:45:869,0.2035,-0.1149,-9.9575,97,false
2024/02/12 12:50:46:034,0.237,-0.1125,-10.0461,97,false
2024/02/12 12:50:46:194,0.2346,-0.103,-10.0078,97,false
2024/02/12 12:50:46:351,0.2466,-0.0575,-9.9742,97,false
2024/02/12 12:50:46:563,0.2179,-0.079,-9.9934,97,false
2024/02/12 12:50:46:668,0.2203,-0.1891,-9.991,97,false
2024/02/12 12:50:46:834,0.1963,-0.1077,-10.0102,97,false
2024/02/12 12:50:47:381,0.2203,-0.0383,-9.9359,97,false
2024/02/12 12:50:47:467,0.2059,-0.1293,-10.0604,97,false
2024/02/12 12:50:47:633,0.1724,-0.0982,-9.924,97,false
2024/02/12 12:50:47:792,0.2083,-0.0886,-10.0197,97,false
2024/02/12 12:50:48:908,0.2514,-0.1389,-10.0006,97,false
2024/02/12 12:50:48:922,0.2179,-0.158,-10.0772,97,false
2024/02/12 12:50:48:928,0.2562,-0.0982,-9.991,97,false
2024/02/12 12:50:49:071,0.2346,-0.1484,-9.9862,97,false
2024/02/12 12:50:49:234,0.2586,-0.1772,-9.8881,97,false
2024/02/12 12:50:49:393,0.2155,-0.0766,-10.0556,97,false
2024/02/12 12:50:49:576,0.2394,-0.1125,-9.9551,97,false
2024/02/12 12:50:49:714,0.2394,-0.1772,-10.003,97,false
2024/02/12 12:50:50:449,0.2251,-0.146,-9.9359,97,false
2024/02/12 12:50:50:461,0.2442,-0.1245,-9.9838,97,false
2024/02/12 12:50:50:513,0.2562,-0.17,-9.9479,97,false
2024/02/12 12:50:50:680,0.1987,-0.1173,-10.0197,97,false
2024/02/12 12:50:50:840,0.2179,-0.1269,-10.0054,97,false
2024/02/12 12:50:51:989,0.2394,-0.0982,-9.9814,97,false
2024/02/12 12:50:51:998,0.2251,-0.1987,-10.0221,97,false
2024/02/12 12:50:52:005,0.2155,-0.1437,-9.9838,97,false
2024/02/12 12:50:52:127,0.2586,-0.1413,-10.0221,97,false
2024/02/12 12:50:52:289,0.2418,-0.1197,-9.9934,97,false
2024/02/12 12:50:52:450,0.1508,-0.1508,-9.9503,97,false
2024/02/12 12:50:52:607,0.2322,-0.1221,-10.0245,97,false
2024/02/12 12:50:52:770,0.2203,-0.0599,-9.9599,97,false
2024/02/12 12:50:53:520,0.1891,-0.1053,-9.9623,97,false
2024/02/12 12:50:53:529,0.261,-0.1772,-10.0317,97,false
2024/02/12 12:50:53:560,0.1963,-0.1604,-9.979,97,false
2024/02/12 12:50:53:726,0.2227,-0.1197,-9.9886,97,false
2024/02/12 12:50:53:885,0.2801,-0.0958,-9.9982,97,false
2024/02/12 12:50:54:049,0.17,-0.1604,-10.0221,97,false
2024/02/12 12:50:55:064,0.261,-0.1772,-10.0317,97,false
2024/02/12 12:50:55:170,0.2514,-0.1508,-9.991,97,false
2024/02/12 12:50:55:334,0.2801,-0.0599,-9.9766,97,false
2024/02/12 12:50:55:495,0.2179,-0.2251,-9.9862,97,false
2024/02/12 12:50:55:655,0.2131,-0.0551,-10.0293,97,false
2024/02/12 12:50:55:813,0.2298,-0.1437,-9.979,97,false
2024/02/12 12:50:56:088,0.1796,-0.1604,-9.9431,97,false
2024/02/12 12:50:56:133,0.2442,-0.1293,-10.0197,97,false
2024/02/12 12:50:56:300,0.2394,-0.1341,-10.0126,97,false
2024/02/12 12:50:56:459,0.2777,-0.1484,-10.0269,97,false
2024/02/12 12:50:56:618,0.2131,-0.1317,-9.9647,97,false
2024/02/12 12:50:56:779,0.2131,-0.0958,-10.0197,97,false
2024/02/12 12:50:56:940,0.2298,-0.1676,-9.9886,97,false
2024/02/12 12:50:57:099,0.2083,-0.1341,-9.924,97,false
2024/02/12 12:50:57:629,0.261,-0.1772,-10.0317,97,false
2024/02/12 12:50:57:735,0.2466,-0.146,-9.9814,97,false
2024/02/12 12:50:57:899,0.2586,-0.1796,-9.9527,97,false
2024/02/12 12:50:58:058,0.2179,-0.2825,-10.0461,97,false
2024/02/12 12:50:59:161,0.2155,-0.1245,-9.9886,97,false
2024/02/12 12:50:59:167,0.2346,-0.1724,-10.0556,97,false
2024/02/12 12:50:59:180,0.2777,-0.1915,-10.0102,97,false
2024/02/12 12:50:59:348,0.1939,-0.1532,-10.0126,97,false
2024/02/12 12:50:59:507,0.2442,-0.146,-10.0389,97,false
2024/02/12 12:50:59:667,0.1987,-0.17,-9.9886,97,false
2024/02/12 12:50:59:827,0.2442,-0.103,-9.9311,97,false
2024/02/12 12:51:00:692,0.1987,-0.1987,-9.9599,97,false
2024/02/12 12:51:00:701,0.2155,-0.1149,-9.9551,97,false
2024/02/12 12:51:00:782,0.1987,-0.1173,-10.0006,97,false
2024/02/12 12:51:00:947,0.2538,-0.1269,-9.9144,97,false
2024/02/12 12:51:01:108,0.1772,-0.0335,-10.0054,97,false
2024/02/12 12:51:02:228,0.2203,-0.0982,-10.003,97,false
2024/02/12 12:51:02:244,0.249,-0.1508,-10.0389,97,false
2024/02/12 12:51:02:247,0.2227,-0.0359,-9.9886,97,false
2024/02/12 12:51:02:389,0.237,-0.0359,-10.0126,97,false
2024/02/12 12:51:02:619,0.2322,-0.0862,-9.979,97,false
2024/02/12 12:51:02:712,0.2274,-0.0958,-9.9862,97,false
2024/02/12 12:51:02:869,0.2346,-0.1101,-9.9838,97,false
2024/02/12 12:51:03:886,0.237,-0.1365,-9.9671,97,false
2024/02/12 12:51:03:889,0.2083,-0.0934,-10.0317,97,false
2024/02/12 12:51:04:000,0.2394,-0.1365,-9.9599,97,false
2024/02/12 12:51:04:165,0.2203,-0.1652,-9.9742,97,false
2024/02/12 12:51:04:325,0.2634,-0.1221,-9.9695,97,false
2024/02/12 12:51:05:398,0.2131,-0.0215,-10.0173,97,false
2024/02/12 12:51:05:412,0.2466,-0.1245,-10.0054,97,false
2024/02/12 12:51:05:437,0.2251,-0.1437,-9.9551,97,false
2024/02/12 12:51:05:599,0.2274,-0.0766,-9.9766,97,false
2024/02/12 12:51:05:763,0.2801,-0.1628,-9.9695,97,false
2024/02/12 12:51:05:920,0.237,-0.1245,-9.9766,97,false
2024/02/12 12:51:06:940,0.2394,-0.146,-9.979,97,false
2024/02/12 12:51:07:047,0.2251,-0.146,-9.9431,97,false
2024/02/12 12:51:07:212,0.1556,-0.0838,-9.9695,97,false
2024/02/12 12:51:07:371,0.2705,-0.1724,-10.0054,97,false
2024/02/12 12:51:07:567,0.2418,-0.1173,-9.8617,97,false
2024/02/12 12:51:07:690,0.2322,-0.0934,-9.9455,97,false
2024/02/12 12:51:07:852,0.2083,-0.1365,-9.9647,97,false
2024/02/12 12:51:08:480,0.2322,-0.1508,-9.9479,97,false
2024/02/12 12:51:08:486,0.2849,-0.1652,-9.9838,97,false
2024/02/12 12:51:08:649,0.2634,-0.1341,-9.9766,97,false
2024/02/12 12:51:08:809,0.2394,-0.067,-9.9742,97,false
2024/02/12 12:51:08:966,0.2658,-0.1437,-10.0102,97,false
2024/02/12 12:51:10:012,0.2634,-0.1604,-9.9527,97,false
2024/02/12 12:51:10:094,0.237,-0.1556,-9.9838,97,false
2024/02/12 12:51:10:260,0.1748,-0.1293,-9.9838,97,false
2024/02/12 12:51:10:421,0.2801,-0.1484,-10.0078,97,false
2024/02/12 12:51:10:596,0.2298,-0.0646,-9.979,97,false
2024/02/12 12:51:10:740,0.2155,-0.1365,-9.991,97,false
2024/02/12 12:51:11:023,0.2634,-0.1197,-9.9742,97,false
2024/02/12 12:51:11:035,0.182,-0.1245,-9.991,97,false
2024/02/12 12:51:11:054,0.2179,-0.0766,-9.991,97,false
2024/02/12 12:51:11:217,0.1987,-0.1556,-10.0126,97,false
2024/02/12 12:51:11:379,0.158,-0.0766,-9.9455,97,false
2024/02/12 12:51:11:538,0.2514,-0.1341,-9.9766,97,false
2024/02/12 12:51:11:699,0.2274,-0.1891,-9.9982,97,false
2024/02/12 12:51:11:859,0.2753,-0.1077,-9.991,97,false
2024/02/12 12:51:12:020,0.3065,-0.1484,-9.9719,97,false
2024/02/12 12:51:13:082,0.2394,-0.1796,-9.9742,97,false
2024/02/12 12:51:13:136,0.17,-0.0814,-10.0102,97,false
2024/02/12 12:51:13:302,0.2155,-0.1532,-10.0293,97,false
2024/02/12 12:51:13:461,0.2298,-0.0982,-9.9838,97,false
2024/02/12 12:51:13:616,0.2346,-0.146,-10.0054,97,false
2024/02/12 12:51:13:782,0.2394,-0.1173,-9.9766,97,false
2024/02/12 12:51:14:620,0.2825,-0.0622,-9.9934,97,false
2024/02/12 12:51:14:631,0.2131,-0.1149,-9.9886,97,false
2024/02/12 12:51:14:747,0.249,-0.1173,-9.9838,97,false
2024/02/12 12:51:14:908,0.2729,-0.1317,-10.003,97,false
2024/02/12 12:51:15:067,0.1437,-0.1221,-9.9288,97,false
2024/02/12 12:51:16:668,0.2442,-0.0838,-9.9982,97,false
2024/02/12 12:51:16:679,0.2155,-0.1053,-10.0269,97,false
2024/02/12 12:51:16:686,0.2346,-0.17,-9.9527,97,false
2024/02/12 12:51:16:838,0.1772,-0.1197,-10.0149,97,false
2024/02/12 12:51:16:998,0.2227,-0.1676,-9.9982,97,false
2024/02/12 12:51:17:158,0.2203,-0.1101,-10.0461,97,false
2024/02/12 12:51:18:201,0.2059,-0.1077,-9.9671,97,false
2024/02/12 12:51:18:271,0.2418,-0.1676,-9.9311,97,false
2024/02/12 12:51:18:435,0.1437,-0.103,-9.9982,97,false
2024/02/12 12:51:18:687,0.249,-0.0862,-9.9886,97,false
2024/02/12 12:51:18:755,0.2035,-0.1269,-9.9934,97,false
2024/02/12 12:51:19:841,0.1532,-0.17,-9.9838,97,false
2024/02/12 12:51:19:853,0.2346,-0.182,-9.9982,97,false
2024/02/12 12:51:19:877,0.2107,-0.1389,-10.0197,97,false
2024/02/12 12:51:20:043,0.2298,-0.0982,-9.924,97,false
2024/02/12 12:51:20:201,0.2466,-0.1053,-9.9216,97,false
2024/02/12 12:51:20:361,0.1963,-0.1053,-10.0102,97,false
2024/02/12 12:51:20:876,0.2083,-0.1365,-9.7636,97,false
2024/02/12 12:51:20:881,0.1963,-0.1437,-9.9335,97,false
2024/02/12 12:51:21:003,0.2322,-0.1125,-10.0245,97,false
2024/02/12 12:51:21:163,0.2442,-0.17,-10.0102,97,false
2024/02/12 12:51:21:324,0.2227,-0.1269,-9.9766,97,false
2024/02/12 12:51:21:484,0.1796,-0.1293,-9.9647,97,false
2024/02/12 12:51:21:652,0.2538,-0.1532,-9.9359,97,false
2024/02/12 12:51:21:803,0.2083,-0.1604,-10.0844,97,false
2024/02/12 12:51:22:909,0.2107,-0.0982,-10.0317,97,false
2024/02/12 12:51:22:917,0.2035,-0.1413,-10.0269,97,false
2024/02/12 12:51:22:925,0.2035,-0.1772,-10.0509,97,false
2024/02/12 12:51:23:085,0.2658,-0.1891,-9.9886,97,false
2024/02/12 12:51:23:245,0.2634,-0.1413,-10.003,97,false
2024/02/12 12:51:23:406,0.2083,-0.1772,-9.9407,97,false
2024/02/12 12:51:24:453,0.1939,-0.1221,-10.0149,97,false
2024/02/12 12:51:24:533,0.2586,-0.2107,-10.0126,97,false
2024/02/12 12:51:24:695,0.237,-0.1389,-9.9934,97,false
2024/02/12 12:51:24:858,0.2346,-0.17,-9.9814,97,false
2024/02/12 12:51:25:471,0.2418,-0.0766,-10.0006,97,false
2024/02/12 12:51:25:481,0.2562,-0.1173,-9.9527,97,false
2024/02/12 12:51:25:491,0.1891,-0.1508,-9.9527,97,false
2024/02/12 12:51:25:654,0.2514,-0.0575,-9.9742,97,false
2024/02/12 12:51:25:816,0.2298,-0.0766,-9.9958,97,false
2024/02/12 12:51:25:974,0.2274,-0.0958,-9.9695,97,false
2024/02/12 12:51:27:012,0.2251,-0.1676,-10.0341,97,false
2024/02/12 12:51:27:101,0.2203,-0.1101,-9.9383,97,false
2024/02/12 12:51:27:265,0.1772,-0.1077,-9.9671,97,false
2024/02/12 12:51:27:424,0.2011,-0.1293,-9.9719,97,false
2024/02/12 12:51:27:635,0.2298,-0.1293,-9.9551,97,false
2024/02/12 12:51:27:743,0.249,-0.1413,-9.979,97,false
2024/02/12 12:51:27:904,0.2274,-0.103,-10.0078,97,false
2024/02/12 12:51:28:133,0.2203,-0.1125,-10.0126,97,false
2024/02/12 12:51:28:144,0.1676,-0.1245,-9.9862,97,false
2024/02/12 12:51:28:222,0.1915,-0.1221,-9.9934,97,false
2024/02/12 12:51:28:538,0.2394,-0.079,-9.9742,97,false
2024/02/12 12:51:28:553,0.1628,-0.1628,-9.9766,97,false
2024/02/12 12:51:28:560,0.1748,-0.1197,-9.9719,97,false
2024/02/12 12:51:28:700,0.2538,-0.091,-10.003,97,false
2024/02/12 12:51:28:859,0.1628,-0.2059,-10.0126,97,false
2024/02/12 12:51:29:019,0.1389,-0.1532,-9.9671,97,false
2024/02/12 12:51:30:082,0.2274,-0.1149,-9.9431,97,false
2024/02/12 12:51:30:090,0.2538,-0.146,-10.0341,97,false
2024/02/12 12:51:30:146,0.2227,-0.103,-9.9766,97,false
2024/02/12 12:51:30:309,0.2658,-0.0814,-9.9742,97,false
2024/02/12 12:51:30:469,0.2514,-0.1149,-9.9695,97,false
2024/02/12 12:51:30:646,0.2586,-0.1053,-9.979,97,false
2024/02/12 12:51:30:789,0.2059,-0.1604,-9.979,97,false
2024/02/12 12:51:30:948,0.2418,-0.158,-9.9383,97,false
2024/02/12 12:51:31:620,0.2107,-0.1676,-10.0149,97,false
2024/02/12 12:51:31:633,0.2274,-0.1077,-10.0197,97,false
2024/02/12 12:51:31:752,0.2418,-0.2203,-10.0509,97,false
2024/02/12 12:51:31:912,0.2322,-0.1604,-10.0724,97,false
2024/02/12 12:51:32:073,0.1796,-0.1173,-9.9527,97,false
2024/02/12 12:51:32:749,0.2586,-0.1508,-9.9575,97,false
2024/02/12 12:51:32:766,0.2131,-0.1652,-9.979,97,false
2024/02/12 12:51:32:769,0.2011,-0.1317,-9.9838,97,false
2024/02/12 12:51:32:881,0.2322,-0.1389,-9.9599,97,false
2024/02/12 12:51:33:043,0.2251,-0.0622,-10.0221,97,false
2024/02/12 12:51:33:202,0.2538,-0.0742,-9.9359,97,false
2024/02/12 12:51:34:282,0.182,-0.0934,-9.9647,97,false
2024/02/12 12:51:34:287,0.2418,-0.1173,-10.0437,97,false
2024/02/12 12:51:34:319,0.2155,-0.1628,-10.0365,97,false
2024/02/12 12:51:34:484,0.1748,-0.1221,-9.979,97,false
2024/02/12 12:51:34:692,0.2346,-0.0982,-9.9599,97,false
2024/02/12 12:51:34:803,0.2466,-0.0982,-10.0556,97,false
2024/02/12 12:51:34:964,0.2682,-0.0287,-9.9503,97,false
2024/02/12 12:51:35:810,0.2418,-0.1173,-10.0437,97,false
2024/02/12 12:51:35:922,0.2442,-0.1508,-9.9503,97,false
2024/02/12 12:51:36:083,0.1963,-0.1197,-10.0269,97,false
2024/02/12 12:51:36:242,0.2442,-0.1508,-10.0221,97,false
